"artist","song","explicit","year","popularity","speechiness","tempo","loudness","acousticness","valence"
"Trey Songz","Na Na",FALSE,2015,62,0.0406,96.975,-6.253,0.328,0.235
"Calvin Harris","Under Control (feat. Hurts)",FALSE,2014,72,0.0841,126.094,-3.405,0.129,0.51
"O.T. Genasis","CoCo",TRUE,2014,61,0.131,119.906,-5.949,0.00215,0.178
"Jason Derulo","Wiggle (feat. Snoop Dogg)",FALSE,2013,66,0.25,81.946,-6.886,0.0802,0.721
"Lilly Wood and The Prick","Prayer in C - Robin Schulz Radio Edit",FALSE,2014,66,0.0258,123.002,-5.356,0.0219,0.78
"Jeremih","Don't Tell 'Em",TRUE,2015,74,0.0997,98.052,-5.225,0.392,0.386
"Nicki Minaj","Anaconda",TRUE,2014,66,0.179,129.994,-6.223,0.0668,0.646
"Calvin Harris","Blame (feat. John Newman)",FALSE,2014,75,0.0808,128.024,-4.078,0.0287,0.348
"DJ Snake","Turn Down for What",FALSE,2013,70,0.156,100.014,-4.1,0.00107,0.0815
"Pitbull","Timber (feat. Ke$ha)",FALSE,2012,80,0.0981,129.992,-4.087,0.0295,0.788
"OneRepublic","Counting Stars",FALSE,2014,62,0.0385,122.014,-4.972,0.0654,0.477
"Bobby Shmurda","Hot N*gga",TRUE,2014,73,0.42,167.879,-7.314,0.0505,0.18
"Calvin Harris","Summer",FALSE,2014,21,0.0325,127.962,-3.565,0.0215,0.72
"ScHoolboy Q","Man Of The Year",TRUE,2014,0,0.0428,111.959,-5.234,0.00518,0.391
"Nico & Vinz","Am I Wrong",FALSE,2014,76,0.0312,119.968,-6.003,0.175,0.779
"Becky G","Shower",FALSE,2014,78,0.0487,119.987,-7.548,0.0317,0.121
"Sigma","Nobody To Love - Radio Edit",FALSE,2014,62,0.0436,175.001,-3.32,0.000526,0.182
"The Chainsmokers","#SELFIE - Original Mix",FALSE,2014,0,0.248,127.955,-3.263,0.0135,0.66
"Lorde","Team",FALSE,2013,76,0.0929,99.961,-7.436,0.167,0.416
"Rixton","Me And My Broken Heart",FALSE,2014,77,0.0345,174.084,-4.261,0.00489,0.551
"Klingande","Jubel - Radio Edit",FALSE,2013,50,0.0343,124.938,-7.251,0.649,0.0951
"Mr. Probz","Waves - Robin Schulz Radio Edit",FALSE,2014,2,0.0369,119.993,-9.334,0.00821,0.45
"Paloma Faith","Only Love Can Hurt Like This",FALSE,2014,80,0.0818,90.99,-4.528,0.0958,0.304
"Kiesza","Hideaway",FALSE,2014,64,0.0483,122.993,-4.135,0.0862,0.203
"Ariana Grande","Break Free",FALSE,2014,0,0.0455,129.956,-5.324,0.0064,0.284
"Kid Ink","Show Me (feat. Chris Brown)",TRUE,2014,68,0.0502,98.098,-7.299,0.0355,0.663
"Tove Lo","Talking Body",TRUE,2014,66,0.0338,119.999,-5.449,0.0966,0.114
"Chris Brown","Loyal (feat. Lil Wayne & Tyga)",TRUE,2014,72,0.049,99.059,-5.963,0.0168,0.616
"OneRepublic","Love Runs Out",FALSE,2014,59,0.0589,120.022,-3.752,0.167,0.738
"Olly Murs","Up (feat. Demi Lovato)",FALSE,2014,0,0.0339,114.948,-4.676,0.0193,0.638
"Peking Duk","High (feat. Nicole Millar)",FALSE,2014,48,0.0492,100.094,-4.052,0.00129,0.383
"Milky Chance","Stolen Dance",FALSE,2014,73,0.0378,114.016,-8.813,0.427,0.728
"Ed Sheeran","Don't",FALSE,2014,72,0.0659,95.049,-7.008,0.0113,0.849
"Ariana Grande","Love Me Harder",FALSE,2014,74,0.0334,98.992,-4.389,0.00937,0.24
"Enrique Iglesias","Bailando - Spanish Version",FALSE,2014,66,0.105,90.949,-3.519,0.0467,0.96
"Avicii","Hey Brother",FALSE,2013,2,0.0436,125.014,-4.867,0.0309,0.458
"Jessie J","Bang Bang",FALSE,2014,77,0.091,150.028,-3.417,0.26,0.751
"Duke Dumont","I Got U",FALSE,2014,67,0.035,120.837,-7.752,0.00377,0.463
"Gorgon City","Ready For Your Love",FALSE,2014,61,0.154,121.939,-7.038,0.0531,0.471
"Taylor Swift","Style",FALSE,2014,61,0.0402,94.933,-5.595,0.00245,0.487
"MKTO","Classic",FALSE,2012,82,0.124,102.071,-4.689,0.0384,0.756
"Ariana Grande","Problem",FALSE,2014,73,0.153,103.008,-5.352,0.0192,0.625
"Charli XCX","Boom Clap",FALSE,2014,49,0.0786,91.999,-2.28,0.154,0.576
"One Direction","Steal My Girl",FALSE,2014,79,0.0347,77.217,-5.948,0.00433,0.545
"Tiësto","Red Lights",FALSE,2013,0,0.0377,124.989,-4.783,0.000739,0.545
"Selena Gomez","The Heart Wants What It Wants",FALSE,2014,58,0.0377,83.066,-4.874,0.053,0.621
"Rita Ora","I Will Never Let You Down",FALSE,2014,65,0.0296,128.011,-3.215,0.403,0.794
"5 Seconds of Summer","She Looks So Perfect",FALSE,2014,74,0.132,160.025,-4.237,0.000569,0.441
"The Script","Superheroes",FALSE,2014,74,0.0396,166.996,-4.121,0.00218,0.64
"Taylor Swift","Shake It Off",FALSE,2014,79,0.165,160.078,-5.384,0.0647,0.942
"One Direction","Night Changes",FALSE,2014,83,0.0353,120.001,-7.747,0.859,0.37
"Ed Sheeran","Sing",FALSE,2014,69,0.0472,119.988,-4.451,0.304,0.939
"Alesso","Heroes (we could be)",FALSE,2014,52,0.0634,125.876,-4.144,0.0373,0.352
"Tiësto","Wasted",FALSE,2014,0,0.0294,112.028,-5.595,0.00106,0.375
"G.R.L.","Ugly Heart",FALSE,2014,64,0.0463,124.96,-5.488,0.019,0.446
"Coldplay","A Sky Full of Stars",FALSE,2014,80,0.0279,124.97,-6.474,0.00617,0.162
"Clean Bandit","Rather Be (feat. Jess Glynne)",FALSE,2014,72,0.0377,120.97,-6.735,0.162,0.549
"Zedd","Stay The Night - Featuring Hayley Williams Of Paramore",FALSE,2014,63,0.0411,127.961,-3.109,0.109,0.461
"Sia","Elastic Heart",FALSE,2014,70,0.0496,130.075,-4.998,0.0117,0.499
"One Direction","Story of My Life",FALSE,2013,81,0.0477,121.07,-5.802,0.225,0.286
"Alex & Sierra","Little Do You Know",FALSE,2014,75,0.0323,145.879,-8.554,0.746,0.37
"Omarion","Post to Be (feat. Chris Brown & Jhene Aiko)",TRUE,2014,55,0.0432,97.448,-5.655,0.0697,0.701
"Echosmith","Cool Kids",FALSE,2013,71,0.0336,130.027,-6.279,0.0372,0.786
"Natalie La Rose","Somebody",FALSE,2014,66,0.0376,104.99,-8.714,0.000792,0.735
"Vance Joy","Riptide",FALSE,2014,80,0.0379,101.654,-6.694,0.431,0.51
"Beyoncé","Drunk in Love (feat. Jay-Z)",TRUE,2014,70,0.0468,140.03,-6.902,0.00969,0.401
"Maroon 5","Sugar",TRUE,2014,0,0.0337,120.042,-7.077,0.0553,0.885
"Ella Henderson","Ghost",FALSE,2014,63,0.0414,104.975,-3.823,0.0457,0.468
"Ed Sheeran","I See Fire - From ""The Hobbit - The Desolation Of Smaug""",FALSE,2013,71,0.0397,152.037,-20.514,0.559,0.234
"Chris Brown","New Flame (feat. Usher & Rick Ross)",TRUE,2014,67,0.041,141.967,-4.292,0.0506,0.446
"Sheppard","Geronimo",FALSE,2014,0,0.0783,142.016,-6.275,0.434,0.437
"Olly Murs","Wrapped Up (feat. Travie McCoy)",FALSE,2014,0,0.0549,121.989,-4.696,0.0915,0.947
"Sam Smith","Money On My Mind",FALSE,2014,62,0.179,133.912,-5.217,0.204,0.743
"Jason Derulo","Trumpets",FALSE,2013,53,0.236,81.897,-4.884,0.563,0.64
"Nicki Minaj","Bed Of Lies",TRUE,2014,53,0.194,86.01,-5.779,0.251,0.124
"Nick Jonas","Jealous - Remix",TRUE,2014,0,0.0748,93.047,-3.578,0.0132,0.504
"Mark Ronson","Uptown Funk (feat. Bruno Mars)",TRUE,2015,82,0.0824,114.988,-7.223,0.00801,0.928
"Ed Sheeran","Thinking out Loud",FALSE,2014,81,0.0295,78.998,-6.061,0.474,0.591
"Wiz Khalifa","See You Again (feat. Charlie Puth)",FALSE,2015,81,0.0815,80.025,-7.503,0.369,0.283
"Justin Bieber","What Do You Mean?",FALSE,2015,77,0.0956,125.02,-8.118,0.59,0.793
"Major Lazer","Lean On (feat. MØ & DJ Snake)",FALSE,2015,73,0.0625,98.007,-3.081,0.00346,0.274
"The Weeknd","Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",FALSE,2014,76,0.0304,119.844,-5.922,0.385,0.426
"Ellie Goulding","Love Me Like You Do - From ""Fifty Shades Of Grey""",FALSE,2015,78,0.0484,189.857,-6.646,0.247,0.275
"Calvin Harris","Outside (feat. Ellie Goulding)",FALSE,2014,78,0.0394,128.035,-4.123,0.213,0.418
"David Guetta","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",FALSE,2014,75,0.151,85.979,-4.091,0.24,0.525
"Demi Lovato","Cool for the Summer",TRUE,2015,0,0.0386,114.101,-5.593,0.00441,0.319
"Taylor Swift","Blank Space",FALSE,2014,82,0.054,95.997,-5.412,0.103,0.57
"The Weeknd","The Hills",TRUE,2015,84,0.0515,113.003,-7.063,0.0671,0.137
"The Neighbourhood","Daddy Issues",FALSE,2015,85,0.0329,85.012,-9.461,0.0678,0.337
"Deorro","Five More Hours",FALSE,2015,66,0.219,127.961,-3.226,0.0288,0.499
"Avicii","The Nights",FALSE,2014,85,0.0433,125.983,-5.298,0.0166,0.654
"Adam Lambert","Ghost Town",TRUE,2015,46,0.046,119.955,-5.709,0.186,0.274
"Rae Sremmurd","No Type",TRUE,2015,71,0.159,125.01,-7.803,0.0158,0.239
"Taylor Swift","Bad Blood",FALSE,2015,70,0.106,170.16,-7.388,0.0294,0.221
"Flo Rida","GDFR (feat. Sage the Gemini & Lookas)",FALSE,2015,49,0.0734,145.889,-4.036,0.000704,0.69
"Robin Schulz","Sugar (feat. Francesco Yates)",FALSE,2015,76,0.0581,123.063,-5.098,0.0185,0.636
"Calvin Harris","How Deep Is Your Love",FALSE,2015,76,0.0731,122.003,-4.373,0.0392,0.336
"Philip George","Wish You Were Mine - Radio Edit",FALSE,2014,65,0.0293,123.002,-4.164,0.0126,0.407
"Fall Out Boy","Centuries",FALSE,2015,80,0.0729,176.042,-2.868,0.00359,0.56
"Rob $tone","Chill Bill (feat. J. Davi$ & Spooks)",TRUE,2016,76,0.145,108.034,-10.028,0.0312,0.23
"Lost Frequencies","Are You With Me - Radio Edit",FALSE,2014,33,0.0317,121.03,-9.882,0.466,0.412
"Twenty One Pilots","Stressed Out",FALSE,2015,83,0.141,169.977,-5.677,0.0462,0.648
"Fifth Harmony","Worth It (feat. Kid Ink)",FALSE,2015,73,0.0882,99.987,-3.865,0.063,0.594
"KALEO","Way down We Go",FALSE,2015,63,0.0528,81.663,-5.798,0.612,0.264
"Sam Smith","Like I Can",FALSE,2014,79,0.0379,99.933,-6.627,0.343,0.481
"Major Lazer","Light It Up (feat. Nyla & Fuse ODG) - Remix",FALSE,2015,49,0.0666,107.985,-3.782,0.0375,0.751
"Martin Solveig","Intoxicated - New Radio Mix",FALSE,2015,48,0.0393,125.004,-4.023,0.00563,0.547
"Avicii","Waiting For Love",FALSE,2015,79,0.0527,127.999,-3.863,0.31,0.613
"Felix Jaehn","Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson)",FALSE,2018,72,0.0311,117.971,-6.959,0.672,0.479
"Taylor Swift","Wildest Dreams",FALSE,2014,78,0.0741,140.06,-7.417,0.0709,0.467
"The Weeknd","In The Night",TRUE,2015,0,0.13,167.939,-4.94,0.0696,0.506
"Pitbull","Time of Our Lives",TRUE,2014,80,0.0583,124.022,-5.797,0.0921,0.724
"Galantis","Runaway (U & I)",FALSE,2015,74,0.0469,126.008,-4.119,0.00711,0.383
"Rihanna","Bitch Better Have My Money",TRUE,2015,73,0.0621,102.99,-4.981,0.0509,0.395
"Zara Larsson","Lush Life",FALSE,2015,0,0.0536,98.024,-2.86,0.141,0.789
"One Direction","Drag Me Down",FALSE,2015,79,0.0369,138.113,-5.672,0.109,0.595
"Travis Scott","Antidote",TRUE,2015,73,0.032,131.05,-5.046,0.00767,0.131
"Years & Years","King",FALSE,2015,0,0.0388,119.977,-4.125,0.0665,0.466
"Demi Lovato","Confident",TRUE,2015,64,0.0677,130.064,-6.251,0.00188,0.344
"Lemaitre","Closer",FALSE,2017,59,0.0337,91.977,-3.991,0.0012,0.355
"Selena Gomez","Same Old Love",FALSE,2015,69,0.0304,98.02,-4.01,0.0223,0.438
"Pia Mia","Do It Again",TRUE,2015,72,0.047,95.95,-6.527,0.0266,0.411
"Flo Rida","My House",FALSE,2015,76,0.0499,94.006,-4.792,0.0215,0.74
"Silentó","Watch Me (Whip / Nae Nae)",FALSE,2015,0,0.134,139.982,-8.522,0.234,0.964
"Chris Brown","Ayo",TRUE,2015,71,0.0443,98.031,-5.095,0.0399,0.682
"The Strumbellas","Spirits",FALSE,2016,71,0.0265,80.529,-6.075,0.164,0.787
"Fetty Wap","Trap Queen",TRUE,2015,68,0.128,148.075,-3.803,0.0244,0.817
"Beyoncé","7/11",FALSE,2014,69,0.126,136.024,-5.137,0.0128,0.56
"Lana Del Rey","High By The Beach",TRUE,2015,67,0.0346,131.988,-11.067,0.244,0.0968
"Zara Larsson","Never Forget You",FALSE,2017,73,0.0457,145.992,-5.728,0.00312,0.276
"Jeremih","oui",FALSE,2015,77,0.0964,78.521,-3.724,0.213,0.604
"Drake","Hotline Bling",FALSE,2016,77,0.0551,134.966,-7.863,0.00258,0.552
"Selena Gomez","Kill Em With Kindness",FALSE,2015,64,0.0404,120.012,-5.488,0.00795,0.398
"Birdy","Let It All Go",FALSE,2015,68,0.0302,107.005,-8.644,0.817,0.174
"Fetty Wap","679 (feat. Remy Boyz)",TRUE,2015,74,0.318,190.05,-5.738,0.00256,0.603
"The Weeknd","Can't Feel My Face",FALSE,2015,79,0.0425,107.949,-5.526,0.113,0.583
"SAYGRACE","You Don't Own Me (feat. G-Eazy)",FALSE,2015,55,0.102,186.394,-5.68,0.166,0.294
"X Ambassadors","Renegades",FALSE,2015,75,0.0905,90.052,-6.003,0.0144,0.528
"R. City","Locked Away (feat. Adam Levine)",FALSE,2015,77,0.0678,118.413,-5.709,0.304,0.55
"Kygo","Stole the Show",FALSE,2016,74,0.226,100.034,-7.565,0.271,0.475
"Tame Impala","The Less I Know The Better",TRUE,2015,83,0.0284,116.879,-4.083,0.0115,0.785
"Selena Gomez","Good For You",TRUE,2015,0,0.0652,88.928,-6.447,0.154,0.217
"Fetty Wap","My Way (feat. Monty)",TRUE,2015,55,0.0531,128.077,-3.103,0.00419,0.537
"Hozier","Take Me To Church",FALSE,2014,81,0.0464,128.945,-5.303,0.634,0.437
"Taylor Swift","Style",FALSE,2014,77,0.0402,94.933,-5.595,0.00245,0.487
"Alessia Cara","Here",FALSE,2015,0,0.163,120.892,-4.031,0.0804,0.359
"Sam Smith","Writing's On The Wall - From ""Spectre"" Soundtrack",FALSE,2015,66,0.0339,81.418,-8.19,0.769,0.0883
"David Guetta","Bang My Head (feat. Sia & Fetty Wap)",FALSE,2015,47,0.0789,108.061,-3.697,0.0525,0.593
"Meek Mill","All Eyes on You (feat. Chris Brown & Nicki Minaj)",TRUE,2015,68,0.203,77.521,-5.288,0.0242,0.251
"Big Sean","I Don't Fuck With You",TRUE,2015,75,0.0613,97.972,-5.474,0.0362,0.395
"Kygo","Firestone",FALSE,2016,76,0.0428,113.927,-7.374,0.393,0.411
"Drake","Jumpman",TRUE,2015,0,0.202,142.079,-7.448,0.0462,0.654
"Petit Biscuit","Sunset Lover",FALSE,2015,71,0.0503,90.838,-9.474,0.729,0.236
"Shawn Mendes","Stitches",FALSE,2015,78,0.0676,149.882,-6.684,0.0152,0.746
"Flo Rida","I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",FALSE,2015,67,0.141,118.004,-4.697,0.0242,0.784
"Selena Gomez","The Heart Wants What It Wants",FALSE,2014,64,0.0377,83.066,-4.874,0.053,0.621
"Jack Ü","Where Are Ü Now (with Justin Bieber)",FALSE,2015,74,0.0567,139.432,-4.038,0.041,0.197
"Ellie Goulding","On My Mind",FALSE,2015,0,0.0522,154.943,-6.607,0.264,0.742
"Bryson Tiller","Don't",TRUE,2015,78,0.195,96.991,-5.556,0.223,0.189
"Rich Homie Quan","Flex (Ooh, Ooh, Ooh)",TRUE,2015,1,0.0496,163.993,-7.534,0.0384,0.883
"Joel Adams","Please Don't Go",FALSE,2015,71,0.0587,84.264,-4.868,0.0118,0.235
"Zedd","I Want You To Know",FALSE,2015,0,0.0659,130.003,-2.215,0.00621,0.375
"Jonas Blue","Fast Car",FALSE,2015,67,0.052,113.945,-6.994,0.484,0.527
"BØRNS","Electric Love",FALSE,2015,0,0.0889,120.063,-6.536,0.00407,0.605
"Sigala","Easy Love",FALSE,2018,66,0.0631,123.976,-4.208,0.175,0.647
"Justin Bieber","Sorry",FALSE,2015,80,0.045,99.945,-3.669,0.0797,0.41
"Ariana Grande","One Last Time",FALSE,2014,79,0.0323,125.026,-5.036,0.093,0.104
"Little Mix","Black Magic",FALSE,2015,1,0.0619,111.987,-4.467,0.0352,0.843
"One Direction","Perfect",FALSE,2015,77,0.0762,99.933,-5.231,0.0598,0.396
"Years & Years","Shine",FALSE,2015,55,0.0349,108.002,-5.21,0.189,0.493
"Meghan Trainor","Lips Are Movin",FALSE,2015,70,0.0464,139.091,-5.402,0.0506,0.95
"Nicky Jam","El Perdón - Forgiveness",FALSE,2017,51,0.0357,90.013,-3.839,0.256,0.656
"The Weeknd","Starboy",TRUE,2016,0,0.282,186.054,-7.028,0.165,0.535
"Drake","One Dance",FALSE,2016,84,0.0536,103.967,-5.609,0.00776,0.37
"Justin Bieber","Love Yourself",FALSE,2015,0,0.438,100.418,-9.828,0.835,0.515
"The Chainsmokers","Closer",FALSE,2016,83,0.0338,95.01,-5.599,0.414,0.661
"Adele","Hello",FALSE,2015,1,0.0342,157.98,-6.129,0.329,0.289
"Desiigner","Panda",TRUE,2016,70,0.449,144.833,-4.943,0.028,0.236
"Burak Yeter","Tuesday (feat. Danelle Sandoval)",FALSE,2016,72,0.0688,99.002,-6.052,0.0156,0.675
"Sia","Cheap Thrills (feat. Sean Paul)",FALSE,2016,67,0.215,89.972,-4.931,0.0561,0.728
"OneRepublic","Wherever I Go",FALSE,2016,70,0.0425,99.961,-6.444,0.0915,0.349
"Rihanna","Work",TRUE,2016,75,0.0946,91.974,-6.238,0.0752,0.558
"Coldplay","Hymn for the Weekend",FALSE,2015,82,0.0377,90.027,-6.487,0.211,0.412
"Justin Timberlake","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",FALSE,2016,76,0.0751,113.03,-5.715,0.0123,0.702
"WILLOW","Wait a Minute!",FALSE,2015,86,0.0278,101.003,-5.279,0.0371,0.672
"Desiigner","Tiimmy Turner",TRUE,2016,67,0.0393,122.803,-3.054,0.174,0.304
"G-Eazy","Me, Myself & I",TRUE,2015,77,0.0959,111.995,-6.518,0.0184,0.389
"David Guetta","This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016)",FALSE,2016,68,0.0488,110.169,-3.456,0.0022,0.365
"Astrid S","Hurts So Good",FALSE,2016,0,0.049,120.036,-5.008,0.082,0.379
"Lil Wayne","Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",TRUE,2016,75,0.317,169.021,-4.378,0.255,0.739
"Twenty One Pilots","Heathens",FALSE,2016,80,0.0286,90.024,-9.348,0.0841,0.548
"Future","Low Life (feat. The Weeknd)",TRUE,2016,74,0.0726,143.961,-7.789,0.337,0.102
"Galantis","No Money",FALSE,2016,67,0.0397,126.01,-4.014,0.0282,0.803
"The Chainsmokers","Don't Let Me Down",FALSE,2016,79,0.172,159.803,-5.094,0.157,0.422
"Tinie Tempah","Girls Like (feat. Zara Larsson)",TRUE,2016,62,0.049,120.028,-3.406,0.37,0.538
"Alok","Hear Me Now",FALSE,2016,51,0.0419,121.996,-7.757,0.537,0.461
"Jon Bellion","All Time Low",TRUE,2016,70,0.0828,90.246,-4.188,0.0584,0.505
"Cheat Codes","Sex",FALSE,2016,0,0.171,102.42,-5.825,0.00451,0.209
"Meghan Trainor","NO",FALSE,2017,69,0.213,92.134,-3.599,0.0124,0.657
"Dua Lipa","Hotter Than Hell",FALSE,2017,65,0.0908,110.127,-4.23,0.011,0.529
"Martin Garrix","In the Name of Love",FALSE,2016,76,0.0409,133.99,-5.88,0.109,0.168
"Alan Walker","Faded",FALSE,2018,78,0.0476,179.642,-5.085,0.0281,0.159
"Tove Lo","Cool Girl",TRUE,2016,0,0.111,101.983,-7.042,0.343,0.234
"DJ Snake","Let Me Love You",FALSE,2016,81,0.0349,99.988,-5.371,0.0863,0.163
"Calvin Harris","This Is What You Came For (feat. Rihanna)",FALSE,2016,79,0.0332,123.962,-2.787,0.199,0.465
"Mike Posner","I Took A Pill In Ibiza - Seeb Remix",TRUE,2016,77,0.111,101.969,-6.645,0.0353,0.71
"Kevin Gates","2 Phones",TRUE,2016,69,0.358,121.918,-5.267,0.157,0.554
"Rihanna","Needed Me",TRUE,2016,80,0.244,110.898,-8.091,0.11,0.296
"Ariana Grande","Side To Side",TRUE,2016,0,0.247,159.145,-5.883,0.0408,0.603
"Marshmello","Alone",FALSE,2016,71,0.0343,141.99,-3.739,0.0241,0.422
"Shawn Mendes","I Know What You Did Last Summer",FALSE,2015,73,0.0876,113.939,-4.582,0.102,0.743
"Calvin Harris","My Way",FALSE,2016,74,0.0426,119.986,-3.06,0.093,0.536
"Fitz and The Tantrums","HandClap",FALSE,2016,64,0.0427,139.956,-3.004,0.00609,0.715
"Twenty One Pilots","Ride",FALSE,2015,80,0.0393,74.989,-5.355,0.00835,0.566
"Ariana Grande","Dangerous Woman",FALSE,2016,0,0.0385,134.052,-5.32,0.0612,0.297
"Anne-Marie","Alarm",TRUE,2016,57,0.232,146.928,-5.093,0.0812,0.811
"Charlie Puth","We Don't Talk Anymore (feat. Selena Gomez)",FALSE,2016,79,0.134,100.017,-8.053,0.621,0.352
"AlunaGeorge","I'm In Control",FALSE,2016,0,0.0346,104.013,-3.713,0.355,0.673
"Enrique Iglesias","DUELE EL CORAZON (feat. Wisin)",FALSE,2016,68,0.103,91.03,-3.254,0.0858,0.869
"MNEK","Never Forget You",FALSE,2015,45,0.0457,145.992,-5.728,0.00312,0.276
"Mike Perry","The Ocean (feat. Shy Martin)",FALSE,2016,70,0.029,90.037,-6.478,0.0225,0.188
"Drake","Hotline Bling",FALSE,2016,0,0.0587,134.96,-8.094,0.00347,0.539
"Ariana Grande","Into You",FALSE,2016,3,0.107,107.853,-5.948,0.0162,0.37
"Shawn Mendes","Treat You Better",FALSE,2017,82,0.341,82.695,-4.078,0.106,0.747
"Tory Lanez","Say It",TRUE,2016,73,0.0583,107.331,-10.511,0.0862,0.247
"Coldplay","Adventure of a Lifetime",FALSE,2015,76,0.036,111.995,-3.887,0.00205,0.53
"Kungs","This Girl - Kungs Vs. Cookin' On 3 Burners",FALSE,2016,0,0.0383,121.969,-4.684,0.0807,0.501
"SAYGRACE","You Don't Own Me (feat. G-Eazy)",FALSE,2016,69,0.0898,186.249,-5.653,0.159,0.261
"DNCE","Cake By The Ocean",TRUE,2016,79,0.0517,119.002,-5.446,0.152,0.896
"99 Souls","The Girl Is Mine",FALSE,2016,55,0.0397,118.991,-3.6,0.00423,0.706
"Illy","Papercuts (feat. Vera Blue)",FALSE,2016,51,0.249,191.863,-6.304,0.161,0.467
"Kiiara","Gold",FALSE,2015,55,0.344,113.049,-9.343,0.615,0.408
"Kygo","Stole the Show",FALSE,2016,0,0.171,99.886,-6.443,0.151,0.478
"Fifth Harmony","Work from Home (feat. Ty Dolla $ign)",FALSE,2016,75,0.0432,105.017,-5.861,0.103,0.593
"Drake","Pop Style",TRUE,2016,63,0.123,133.053,-10.027,0.192,0.0594
"ZAYN","PILLOWTALK",TRUE,2016,59,0.0496,124.909,-4.271,0.104,0.429
"Alessia Cara","Here",FALSE,2016,66,0.104,120.493,-3.974,0.0783,0.327
"DJ Snake","Middle",FALSE,2016,0,0.0436,104.981,-5.331,0.0199,0.213
"Sigala","Sweet Lovin' - Radio Edit",FALSE,2015,46,0.0515,124.977,-1.231,0.0553,0.674
"Drake","Jumpman",TRUE,2015,72,0.187,142.079,-7.286,0.0559,0.656
"Charlie Puth","Dangerously",FALSE,2016,62,0.0366,112.291,-8.379,0.364,0.23
"Nick Jonas","Close",FALSE,2016,69,0.082,123.996,-5.273,0.253,0.401
"Jonas Blue","Perfect Strangers",FALSE,2016,0,0.0487,117.986,-5.307,0.372,0.709
"Major Lazer","Cold Water (feat. Justin Bieber & MØ)",FALSE,2016,0,0.0432,92.943,-5.092,0.0736,0.501
"The Chainsmokers","Roses",FALSE,2015,73,0.0561,100.001,-7.055,0.0435,0.343
"Tory Lanez","LUV",TRUE,2016,0,0.114,95.109,-8.128,0.0118,0.247
"P!nk","Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",FALSE,2016,68,0.148,162.958,-5.92,0.0114,0.523
"Steve Aoki","Just Hold On",FALSE,2016,63,0.0824,114.991,-3.515,0.00383,0.374
"Clean Bandit","Tears (feat. Louisa Johnson)",FALSE,2016,60,0.0446,130.037,-3.645,0.0431,0.298
"Jonas Blue","Fast Car",FALSE,2015,1,0.0785,113.901,-6.983,0.453,0.581
"Flume","Never Be Like You",TRUE,2016,0,0.0624,116.838,-5.436,0.441,0.248
"Bastille","Good Grief",FALSE,2016,65,0.0653,120.041,-4.888,0.147,0.877
"Sia","The Greatest (feat. Kendrick Lamar)",FALSE,2016,68,0.266,191.944,-6.127,0.0102,0.729
"PARTYNEXTDOOR","Not Nice",FALSE,2016,62,0.0804,128.06,-9.309,0.0253,0.725
"Garrett Nash","i hate u, i love u (feat. olivia o'brien)",TRUE,2016,77,0.3,92.6,-13.4,0.687,0.18
"Hilltop Hoods","1955",FALSE,2016,63,0.0695,84.044,-7.558,0.719,0.71
"Fifth Harmony","All In My Head (Flex) (feat. Fetty Wap)",FALSE,2016,62,0.053,95.04,-5.194,0.023,0.755
"Daya","Sit Still, Look Pretty",FALSE,2016,1,0.274,181.994,-4.081,0.141,0.543
"Kent Jones","Don't Mind",TRUE,2016,63,0.336,158.777,-4.503,0.0235,0.69
"Flume","Say It",TRUE,2016,53,0.0322,75.255,-6.829,0.0731,0.273
"Bryson Tiller","Exchange",TRUE,2015,76,0.185,160.108,-10.598,0.107,0.276
"MØ","Final Song",FALSE,2016,66,0.0345,104.988,-6.109,0.014,0.245
"Beyoncé","Sorry",TRUE,2016,67,0.0535,129.988,-7.274,0.00175,0.356
"Little Mix","Shout Out to My Ex",FALSE,2017,1,0.0889,126.014,-4.061,0.0239,0.8
"The Lumineers","Ophelia",FALSE,2016,0,0.0286,76.026,-6.429,0.63,0.621
"Frank Ocean","Pink + White",FALSE,2016,79,0.0991,159.738,-7.45,0.67,0.554
"Drake","Too Good",TRUE,2016,74,0.104,117.996,-7.839,0.0489,0.397
"Ed Sheeran","Shape of You",FALSE,2017,84,0.0802,95.977,-3.183,0.581,0.931
"Sean Paul","No Lie",FALSE,2018,84,0.117,102.04,-2.862,0.0466,0.463
"Luis Fonsi","Despacito (Featuring Daddy Yankee)",FALSE,2017,0,0.17,177.833,-4.757,0.209,0.846
"Sam Smith","Too Good At Goodbyes",FALSE,2017,79,0.0432,91.873,-8.237,0.64,0.476
"Clean Bandit","Rockabye (feat. Sean Paul & Anne-Marie)",FALSE,2016,75,0.0523,101.965,-4.068,0.406,0.742
"Camila Cabello","Havana (feat. Young Thug)",FALSE,2017,1,0.0312,104.992,-4.323,0.186,0.418
