artist,song,explicit,year,popularity,speechiness,tempo,loudness,acousticness,valence
Limp Bizkit,Take A Look Around,FALSE,2000,72,0.046,101.968,-5.607,0.0175,0.512
Ariana Grande,Into You,FALSE,2016,3,0.107,107.853,-5.609,0.00776,0.37
JAY-Z,Excuse Me Miss,TRUE,2002,56,0.286,92.849,-5.611,0.00385,0.374
Ciara,Love Sex Magic (feat. Justin Timberlake),FALSE,2009,58,0.138,107.011,-5.611,0.00569,0.844
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),FALSE,2011,71,0.0884,128.024,-5.611,0.0109,0.433
Calvin Harris,Giant (with Rag'n'Bone Man),FALSE,2019,73,0.0361,122.015,-5.626,0.0956,0.338
Modjo,Lady - Hear Me Tonight,FALSE,2001,77,0.0379,126.041,-5.627,0.00793,0.869
5 Seconds of Summer,Youngblood,FALSE,2018,69,0.463,120.274,-5.628,0.106,0.273
iann dior,emotions,FALSE,2019,72,0.0395,80.512,-5.628,0.225,0.358
Oasis,Go Let It Out,FALSE,2000,0,0.0333,84.192,-5.631,0.0136,0.628
Far East Movement,Rocketeer,FALSE,2010,61,0.0461,96.005,-5.636,0.0597,0.731
Britney Spears,Womanizer,FALSE,2008,76,0.0622,139,-5.64,0.0928,0.304
Aaliyah,Try Again,FALSE,2002,53,0.29,93.02,-5.642,0.0807,0.731
Mumford & Sons,Little Lion Man,TRUE,2009,68,0.0272,138.585,-5.643,0.0874,0.179
Jonas Brothers,Burnin' Up,FALSE,2008,68,0.0817,114.03,-5.65,0.00116,0.42
Madonna,Sorry,FALSE,2005,61,0.046,132.971,-5.652,0.00275,0.346
Britney Spears,Circus,FALSE,2008,74,0.052,114.98,-5.653,0.00172,0.374
DJ Fresh,Gold Dust - Radio Edit,FALSE,2010,63,0.147,176.985,-5.653,0.00172,0.374
Billie Eilish,Bored,FALSE,2017,84,0.0478,119.959,-5.653,0.159,0.261
Martin Solveig,Intoxicated - New Radio Mix,FALSE,2015,48,0.0393,125.004,-5.655,0.0697,0.701
Anastacia,Left Outside Alone,FALSE,2004,65,0.0321,102.847,-5.656,0.0479,0.317
Mystikal,Shake Ya Ass,TRUE,2000,57,0.32,98.054,-5.658,0.0626,0.666
Russ Millions,Keisha & Becky - Remix,TRUE,2019,69,0.478,140.969,-5.658,0.314,0.642
Girls Aloud,Sound Of The Underground,FALSE,2003,58,0.0365,163.944,-5.659,0.000616,0.597
Kanye West,All Falls Down,TRUE,2004,80,0.484,91.03,-5.659,0.314,0.611
Imagine Dragons,Natural,FALSE,2018,80,0.0409,100,-5.661,0.307,0.749
The Raconteurs,"Steady, As She Goes",FALSE,2006,56,0.12,123.696,-5.665,0.142,0.294
Ruff Endz,No More,FALSE,2000,52,0.0858,97.004,-5.669,0.0324,0.927
Jonas Blue,Fast Car,FALSE,2015,67,0.052,113.945,-5.672,0.109,0.595
Meek Mill,All Eyes on You (feat. Chris Brown & Nicki Minaj),TRUE,2015,68,0.203,77.521,-5.677,0.0462,0.648
AJ Tracey,Ladbroke Grove,FALSE,2019,69,0.208,133.986,-5.679,0.751,0.446
Desiigner,Tiimmy Turner,TRUE,2016,67,0.0393,122.803,-5.68,0.166,0.294
Lady Gaga,Shallow,FALSE,2018,82,0.0308,95.799,-5.68,0.312,0.464
Gareth Gates,Anyone of Us (Stupid Mistake),FALSE,2003,53,0.0261,106.986,-5.692,0.245,0.191
Papa Roach,Scars,FALSE,2004,60,0.0494,89.782,-5.695,0.176,0.507
Arctic Monkeys,Do I Wanna Know?,FALSE,2013,84,0.0323,85.03,-5.697,0.0038,0.643
OneRepublic,Counting Stars,FALSE,2014,62,0.0385,122.014,-5.7,0.181,0.449
Bruno Mars,When I Was Your Man,FALSE,2012,83,0.0434,72.795,-5.705,0.00176,0.469
Britney Spears,Lucky,FALSE,2000,65,0.0317,95.026,-5.707,0.262,0.966
3 Doors Down,Kryptonite,FALSE,2000,78,0.0286,99.009,-5.708,0.00664,0.543
X Ambassadors,Renegades,FALSE,2015,75,0.0905,90.052,-5.709,0.186,0.274
David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),FALSE,2016,68,0.0488,110.169,-5.709,0.304,0.55
Nelly Furtado,Maneater,FALSE,2006,79,0.0397,132.722,-5.713,0.225,0.664
The Pussycat Dolls,When I Grow Up,FALSE,2008,72,0.05,118.449,-5.714,0.48,0.727
Avicii,SOS (feat. Aloe Blacc),FALSE,2019,71,0.0715,100.001,-5.714,0.74,0.483
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),FALSE,2016,75,0.0432,105.017,-5.715,0.0123,0.702
Dean Lewis,Be Alright,TRUE,2018,79,0.0362,126.684,-5.723,0.556,0.711
Desiigner,Panda,TRUE,2016,70,0.449,144.833,-5.728,0.00312,0.276
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),FALSE,2016,75,0.0523,101.965,-5.728,0.00312,0.276
Enya,Only Time,FALSE,2000,69,0.0301,82.803,-5.734,0.538,0.51
Mann,Buzzin Remix,TRUE,2011,48,0.146,104.029,-5.737,0.0192,0.285
Coldplay,Hymn for the Weekend,FALSE,2015,82,0.0377,90.027,-5.738,0.00256,0.603
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,TRUE,2018,66,0.15,173.948,-5.74,0.0285,0.449
Swedish House Mafia,Don't You Worry Child - Radio Edit,FALSE,2012,76,0.0509,129.042,-5.746,0.0208,0.739
Drake,Headlines,TRUE,2011,74,0.106,151.894,-5.747,0.0228,0.45
Katy Perry,Waking Up In Vegas,FALSE,2008,49,0.0346,130.989,-5.749,8.67E-05,0.568
Fabolous,Make Me Better,TRUE,2007,62,0.0995,86.491,-5.751,0.267,0.425
Empire of the Sun,Walking On A Dream,FALSE,2008,77,0.0458,126.975,-5.754,0.046,0.265
Eminem,Cleanin' Out My Closet,TRUE,2002,71,0.174,148.015,-5.757,0.0084,0.46
Carrie Underwood,Before He Cheats,FALSE,2005,76,0.0405,147.905,-5.757,0.409,0.439
Justin Timberlake,Like I Love You,FALSE,2002,62,0.0646,114.964,-5.758,0.397,0.761
Rascal Flatts,Life is a Highway,FALSE,2006,0,0.0613,103.055,-5.758,0.175,0.554
Robbie Williams,Radio,FALSE,2004,33,0.0349,130.015,-5.76,0.0114,0.465
Calvin Harris,We'll Be Coming Back (feat. Example),FALSE,2012,62,0.0873,127.945,-5.761,0.0145,0.626
The Game,My Life,TRUE,2008,60,0.349,148.113,-5.762,0.00165,0.368
Red Hot Chili Peppers,By the Way,FALSE,2002,73,0.107,122.444,-5.763,0.347,0.707
50 Cent,P.I.M.P.,TRUE,2003,76,0.346,84.722,-5.767,0.0411,0.381
Rihanna,Te Amo,TRUE,2009,67,0.0818,171.917,-5.767,0.568,0.262
Lemaitre,Closer,FALSE,2017,59,0.0337,91.977,-5.779,0.251,0.124
Fall Out Boy,"This Ain't A Scene, It's An Arms Race",FALSE,2007,68,0.0636,199.935,-5.784,0.528,0.828
Take That,Patience,FALSE,2006,64,0.0405,175.788,-5.785,0.0507,0.534
Jonas Brothers,Only Human,FALSE,2019,71,0.0722,94.01,-5.788,0.0521,0.504
Miley Cyrus,Wrecking Ball,FALSE,2013,77,0.0342,119.964,-5.791,0.0157,0.11
Drake,The Motto,TRUE,2011,74,0.356,201.8,-5.792,0.000238,0.643
Migos,Walk It Talk It,TRUE,2018,75,0.184,145.914,-5.792,0.0672,0.458
Jeremih,Don't Tell 'Em,TRUE,2015,74,0.0997,98.052,-5.794,0.00882,0.484
Bryson Tiller,Don't,TRUE,2015,78,0.195,96.991,-5.797,0.0921,0.724
Bomfunk MC's,Freestyler,FALSE,2000,55,0.0989,163.826,-5.798,0.0291,0.568
Kygo,Firestone,FALSE,2016,76,0.0428,113.927,-5.798,0.612,0.264
Ashanti,Rain On Me,FALSE,2003,50,0.0337,83.701,-5.799,0.0149,0.518
Katy Perry,I Kissed A Girl,FALSE,2008,73,0.0677,129.996,-5.799,0.0242,0.669
Anastacia,I'm Outta Love - Radio Edit,FALSE,1999,64,0.056,119.41,-5.8,0.396,0.649
Vengaboys,Shalala Lala,FALSE,2000,58,0.0328,124.017,-5.802,0.0504,0.973
Sam Smith,Like I Can,FALSE,2014,79,0.0379,99.933,-5.802,0.225,0.286
Céline Dion,A New Day Has Come - Radio Remix,FALSE,2001,59,0.035,91.969,-5.803,0.0556,0.74
BLACKPINK,Kill This Love,FALSE,2019,1,0.237,131.98,-5.804,0.331,0.341
Two Door Cinema Club,What You Know,FALSE,2010,0,0.0407,139.048,-5.81,0.198,0.326
Wiz Khalifa,Black and Yellow,TRUE,2011,75,0.0675,164.02,-5.814,0.386,0.743
Fatman Scoop,Be Faithful,TRUE,2009,49,0.295,101.129,-5.819,0.000172,0.534
Melanie C,I Turn To You,FALSE,1999,54,0.0327,135.205,-5.825,0.00117,0.0783
Steve Aoki,Just Hold On,FALSE,2016,63,0.0824,114.991,-5.825,0.00451,0.209
Bruno Mars,Locked out of Heaven,FALSE,2012,85,0.0431,143.994,-5.826,0.446,0.332
Scissor Sisters,Comfortably Numb,FALSE,2004,43,0.0391,116.972,-5.827,0.0653,0.654
Travis Scott,SICKO MODE,TRUE,2018,81,0.222,155.008,-5.827,0.219,0.557
Saweetie,My Type,TRUE,2019,71,0.258,105.038,-5.833,0.0589,0.35
Flo Rida,Good Feeling,FALSE,2012,76,0.0688,128.011,-5.835,0.00847,0.371
DaBaby,Suge,TRUE,2019,72,0.426,75.445,-5.844,0.00987,0.244
Eric Prydz,Proper Education - Radio Edit,FALSE,2007,0,0.0523,124.938,-5.847,0.119,0.57
JAY-Z,Ni**as In Paris,TRUE,2011,82,0.311,140.022,-5.849,0.145,0.965
David Guetta,Who's That Chick? (feat. Rihanna),FALSE,2010,71,0.116,127.938,-5.85,0.301,0.815
Ciara,"1, 2 Step (feat. Missy Elliott) - Main",FALSE,2005,52,0.161,113.053,-5.852,0.0229,0.966
Mary J. Blige,One,FALSE,2005,64,0.0777,185.888,-5.854,0.082,0.6
50 Cent,"Wanksta - From ""8 Mile"" Soundtrack",TRUE,2003,57,0.2,81.008,-5.861,0.00344,0.88
French Montana,Unforgettable,TRUE,2017,82,0.123,97.985,-5.861,0.103,0.593
Train,Drops of Jupiter (Tell Me),FALSE,2001,77,0.0276,79.064,-5.862,0.153,0.497
Linkin Park,In the End,FALSE,2000,83,0.0584,105.143,-5.87,0.00958,0.4
Sugababes,Round Round,FALSE,2002,59,0.0338,126.607,-5.87,0.00958,0.4
Mario,Break Up,TRUE,2009,51,0.363,73.881,-5.87,0.0167,0.898
Tyrese,How You Gonna Act Like That,FALSE,2002,60,0.0457,112.913,-5.873,0.508,0.319
Justin Bieber,One Time,FALSE,2009,71,0.0372,145.999,-5.873,0.013,0.727
Flume,Never Be Like You,TRUE,2016,0,0.0624,116.838,-5.88,0.109,0.168
Kanye West,Touch The Sky,TRUE,2005,73,0.342,98.56,-5.881,0.277,0.808
Keyshia Cole,Love,FALSE,2005,72,0.0283,116.714,-5.881,0.0717,0.673
Amy Winehouse,Back To Black,TRUE,2006,76,0.0373,122.728,-5.881,0.277,0.808
Mariah Carey,Thank God I Found You (feat. Joe & 98°),FALSE,1999,59,0.0331,129.297,-5.882,0.592,0.148
Kent Jones,Don't Mind,TRUE,2016,63,0.336,158.777,-5.883,0.0408,0.603
Kanye West,Stronger,TRUE,2007,54,0.153,103.992,-5.886,0.188,0.225
Owl City,Fireflies,FALSE,2009,78,0.0439,180.114,-5.89,0.00237,0.658
Sean Paul,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,FALSE,2006,58,0.225,95.824,-5.892,0.284,0.758
Pixie Lott,"Mama Do (Uh Oh, Uh Oh)",FALSE,2009,54,0.19,119.918,-5.892,0.13,0.402
Kodak Black,ZEZE (feat. Travis Scott & Offset),TRUE,2018,77,0.176,98.043,-5.892,0.0817,0.421
Nickelback,Far Away,FALSE,2005,70,0.0309,132.918,-5.894,0.216,0.633
50 Cent,Outta Control - Remix,TRUE,2005,60,0.246,92.029,-5.897,0.0345,0.666
Shakira,Underneath Your Clothes,FALSE,2001,64,0.0415,165.508,-5.898,0.0572,0.427
The Saturdays,Higher,FALSE,2010,61,0.0341,117.011,-5.903,0.00521,0.716
Linkin Park,New Divide,FALSE,2009,68,0.0362,117.971,-5.908,0.272,0.472
Good Charlotte,Lifestyles of the Rich & Famous,FALSE,2002,68,0.0374,106.22,-5.909,0.0893,0.948
Nelly,Air Force Ones,TRUE,2002,61,0.317,164.062,-5.913,0.453,0.759
MEDUZA,Piece Of Your Heart,FALSE,2019,75,0.0295,124.08,-5.916,0.142,0.659
G-Eazy,No Limit,TRUE,2017,0,0.244,175.957,-5.92,0.0114,0.523
Fetty Wap,Trap Queen,TRUE,2015,68,0.128,148.075,-5.922,0.385,0.426
Gorillaz,DARE,FALSE,2005,73,0.0372,120.264,-5.924,0.111,0.586
Lil' Flip,Sunshine (feat. Lea),TRUE,2004,42,0.0946,93.961,-5.926,0.0918,0.962
Boys Like Girls,The Great Escape,FALSE,2007,62,0.0635,149.934,-5.926,0.0419,0.26
Santana,Maria Maria (feat. The Product G&B),FALSE,1999,66,0.126,97.911,-5.931,0.0406,0.68
KT Tunstall,Black Horse And The Cherry Tree,FALSE,2005,64,0.0641,104.833,-5.931,0.016,0.609
Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,TRUE,2018,73,0.0505,124.959,-5.934,0.0233,0.268
Westlife,The Rose,FALSE,2006,0,0.0294,109.581,-5.938,0.00143,0.733
D12,Purple Pills,TRUE,2001,68,0.16,125.25,-5.941,0.0199,0.754
Guy Sebastian,Battle Scars (feat. Lupe Fiasco),FALSE,2012,0,0.206,83.993,-5.941,0.0462,0.464
Outkast,Ms. Jackson,TRUE,2000,82,0.269,94.948,-5.946,0.143,0.613
Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",FALSE,2018,65,0.0589,94.968,-5.946,0.428,0.585
Shawn Mendes,Señorita,FALSE,2019,78,0.029,116.967,-5.946,0.0153,0.267
The Neighbourhood,Daddy Issues,FALSE,2015,85,0.0329,85.012,-5.948,0.00433,0.545
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),FALSE,2018,68,0.0696,100.047,-5.948,0.0162,0.37
Selena Gomez,The Heart Wants What It Wants,FALSE,2014,58,0.0377,83.066,-5.949,0.00215,0.178
Katie Melua,Nine Million Bicycles,FALSE,2005,60,0.0322,82.168,-5.952,0.000204,0.189
T.I.,Live Your Life,TRUE,2008,75,0.255,159.841,-5.957,0.00437,0.807
Petey Pablo,Freek-A-Leek,TRUE,2003,56,0.254,104.917,-5.958,0.00727,0.545
Joe,I Wanna Know,FALSE,2000,65,0.0368,136.086,-5.959,0.26,0.599
Gabrielle,Out Of Reach,FALSE,2001,69,0.0452,182.862,-5.961,0.0275,0.586
Olly Murs,Wrapped Up (feat. Travie McCoy),FALSE,2014,0,0.0549,121.989,-5.963,0.0168,0.616
Destiny's Child,Girl,FALSE,2004,55,0.105,89.036,-5.966,0.372,0.14
Duck Sauce,Barbra Streisand - Radio Edit,FALSE,2010,46,0.108,127.965,-5.971,0.0703,0.656
Usher,U Don't Have to Call,TRUE,2001,59,0.0459,100.005,-5.972,0.000385,0.717
Westlife,My Love,FALSE,2000,68,0.0255,144.142,-5.975,0.098,0.328
Flipp Dinero,Leave Me Alone,TRUE,2019,69,0.0851,150.024,-5.975,0.0403,0.51
John Legend,Green Light (feat. André 3000),FALSE,2008,55,0.119,77.506,-5.976,0.0572,0.346
Jay Sean,Down,FALSE,2009,3,0.0321,65.997,-5.983,0.0515,0.654
P!nk,Sober,FALSE,2010,46,0.0299,91.066,-5.986,0.0895,0.788
Soulja Boy,Kiss Me Thru The Phone,TRUE,2008,76,0.112,149.998,-5.995,0.0142,0.8
Robbie Williams,Tripping,FALSE,2005,58,0.0429,118.014,-5.996,0.0277,0.557
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,FALSE,2014,63,0.0411,127.961,-6.003,0.175,0.779
G-Eazy,"Me, Myself & I",TRUE,2015,77,0.0959,111.995,-6.003,0.0144,0.528
Future,Mask Off,TRUE,2017,79,0.431,150.062,-6.003,0.0144,0.528
Black Eyed Peas,Just Can’t Get Enough,FALSE,2010,76,0.179,94.05,-6.005,0.0209,0.738
Britney Spears,If U Seek Amy,FALSE,2008,69,0.0339,129.954,-6.007,0.299,0.926
Huey,"Pop, Lock & Drop It - Video Edit",FALSE,2006,52,0.222,144.09,-6.008,0.102,0.703
Agnes,Release Me,FALSE,2009,65,0.0321,127.973,-6.015,0.207,0.472
Madonna,Give It 2 Me,FALSE,2008,57,0.0414,127.019,-6.017,0.0292,0.101
Bob Sinclar,Rock This Party - Everybody Dance Now,FALSE,2006,69,0.122,128.009,-6.019,0.31,0.556
Demi Lovato,Give Your Heart a Break,FALSE,2011,71,0.0487,123.008,-6.019,0.0358,0.331
Justin Timberlake,Rock Your Body,FALSE,2002,76,0.141,100.972,-6.02,0.1,0.889
The Shapeshifters,Lola's Theme - Radio Edit,FALSE,2004,65,0.0536,123.925,-6.022,0.0509,0.322
Rihanna,Stay,FALSE,2012,76,0.0283,111.893,-6.028,0.0203,0.8
Geri Halliwell,It's Raining Men,FALSE,2001,62,0.0447,136.482,-6.03,0.063,0.604
Ginuwine,In Those Jeans,TRUE,2003,59,0.0776,127.683,-6.031,0.00189,0.795
Britney Spears,"I'm Not a Girl, Not Yet a Woman",FALSE,2001,58,0.0245,78.996,-6.035,0.000101,0.257
Timbaland,Apologize,FALSE,2007,74,0.0278,118.016,-6.035,0.225,0.34
P!nk,Most Girls,FALSE,2000,52,0.0311,97.922,-6.046,0.0424,0.694
Bad Bunny,Callaita,TRUE,2019,81,0.309,176.169,-6.049,0.0392,0.749
SAYGRACE,You Don't Own Me (feat. G-Eazy),FALSE,2016,69,0.0898,186.249,-6.052,0.0156,0.675
Hayden James,NUMB,TRUE,2019,47,0.0431,147.932,-6.054,0.163,0.682
Nickelback,Someday,FALSE,2003,68,0.0391,163.118,-6.055,0.201,0.817
N.O.R.E.,Nothin',TRUE,2002,58,0.151,97.035,-6.057,0.462,0.418
Fat Joe,What's Luv? (feat. Ja-Rule & Ashanti),TRUE,2001,73,0.0598,93.955,-6.061,0.285,0.654
Flo Rida,My House,FALSE,2015,76,0.0499,94.006,-6.061,0.474,0.591
Robyn,With Every Heartbeat,FALSE,2005,36,0.0395,120.872,-6.065,6.52E-05,0.585
No Doubt,Hey Baby,FALSE,2001,24,0.125,93.63,-6.066,0.0288,0.48
Basement Jaxx,Good Luck,FALSE,2003,0,0.162,154.07,-6.068,0.00986,0.759
Lewis Capaldi,Someone You Loved,FALSE,2019,84,0.0319,109.891,-6.073,0.328,0.748
Alicia Keys,No One,FALSE,2007,77,0.0285,90.04,-6.075,0.15,0.769
The Weeknd,Starboy,TRUE,2016,0,0.282,186.054,-6.075,0.164,0.787
LMFAO,Party Rock Anthem,FALSE,2011,73,0.156,130.014,-6.077,0.0378,0.138
Rihanna,Hard,TRUE,2009,55,0.111,182.032,-6.079,0.0798,0.599
Kesha,Blah Blah Blah (feat. 3OH!3),TRUE,2010,61,0.115,120.003,-6.086,0.00153,0.263
Rihanna,Unfaithful,FALSE,2006,70,0.0334,144.069,-6.087,0.527,0.182
Shakira,She Wolf,FALSE,2009,68,0.0443,121.983,-6.09,0.291,0.329
Saving Abel,Addicted,TRUE,2008,69,0.0338,138.018,-6.091,0.00342,0.272
Florence + The Machine,Spectrum (Say My Name) - Calvin Harris Remix,FALSE,2011,68,0.0482,126.092,-6.093,0.000177,0.272
Default,Wasting My Time,FALSE,2001,40,0.0312,147.973,-6.094,0.00571,0.202
Lady Gaga,The Edge Of Glory,FALSE,2011,67,0.041,127.952,-6.096,0.00646,0.674
Jason Derulo,The Other Side,FALSE,2013,50,0.1,127.923,-6.096,0.00112,0.402
Yung Joc,It's Goin' Down (feat. Nitti),TRUE,2006,66,0.0612,84.003,-6.098,0.0569,0.868
JUVENILE,Slow Motion,TRUE,2003,64,0.325,172.872,-6.102,0.101,0.702
Cam’ron,Oh Boy,TRUE,2002,67,0.145,83.014,-6.104,0.208,0.839
Charli XCX,Boom Clap,FALSE,2014,49,0.0786,91.999,-6.104,0.0885,0.287
Zedd,Clarity,FALSE,2012,0,0.0753,128.006,-6.107,0.000986,0.283
Kodak Black,Tunnel Vision,TRUE,2017,51,0.294,171.853,-6.109,0.014,0.245
LMC,Take Me To The Clouds Above - LMC Vs. U2 / Radio Edit,FALSE,2004,59,0.038,128.658,-6.11,0.00865,0.66
Charlie Puth,The Way I Am,FALSE,2018,64,0.186,114.966,-6.112,0.217,0.22
Sam Smith,How Do You Sleep?,FALSE,2019,73,0.0925,110.567,-6.112,0.0578,0.507
Adele,Someone Like You,FALSE,2011,4,0.028,135.047,-6.115,0.181,0.357
Ashanti,Baby,TRUE,2002,55,0.223,157.596,-6.118,0.317,0.742
Paloma Faith,Only Love Can Hurt Like This,FALSE,2014,80,0.0818,90.99,-6.123,0.00314,0.353
G-Eazy,Good Life (with G-Eazy & Kehlani),FALSE,2017,63,0.233,168.073,-6.124,0.343,0.418
Britney Spears,Piece of Me,FALSE,2007,64,0.216,115.007,-6.126,0.107,0.427
Selena Gomez,Fetish (feat. Gucci Mane),FALSE,2017,69,0.0592,123.013,-6.127,0.0102,0.729
Jason Derulo,It Girl,FALSE,2011,70,0.0605,91.993,-6.128,0.0339,0.538
Coldplay,Adventure of a Lifetime,FALSE,2015,76,0.036,111.995,-6.129,0.329,0.289
S Club 7,Don't Stop Movin',FALSE,2001,63,0.0329,117.033,-6.133,0.0285,0.91
Daughtry,It's Not Over,FALSE,2016,45,0.0538,145.959,-6.133,0.0122,0.102
Avril Lavigne,Sk8er Boi,FALSE,2002,75,0.0482,149.937,-6.136,0.333,0.27
Jonas Blue,Rise,FALSE,2018,70,0.0333,106.046,-6.136,0.124,0.129
Miley Cyrus,See You Again,FALSE,2007,0,0.177,138.975,-6.139,0.000337,0.483
Madcon,Beggin (original version),FALSE,2007,70,0.057,129.023,-6.142,0.0104,0.378
Nicki Minaj,Starships,TRUE,2012,75,0.075,125.008,-6.142,0.726,0.0886
Sam Smith,Dancing With A Stranger (with Normani),FALSE,2019,75,0.0656,102.998,-6.146,0.342,0.475
Alice Deejay,Better Off Alone,FALSE,2000,73,0.0552,136.953,-6.149,0.00181,0.782
The Game,Hate It Or Love It,TRUE,2005,77,0.207,99.998,-6.152,0.409,0.676
Cardi B,Bodak Yellow,TRUE,2017,59,0.109,125.022,-6.156,0.0102,0.62
B.o.B,Magic (feat. Rivers Cuomo),FALSE,2010,65,0.343,82.439,-6.161,0.0421,0.103
Black Eyed Peas,I Gotta Feeling,FALSE,2009,80,0.0265,127.96,-6.162,0.0161,0.467
Rihanna,Only Girl (In The World),FALSE,2010,73,0.0432,125.906,-6.162,0.0161,0.467
Selena Gomez & The Scene,Love You Like A Love Song,FALSE,2011,79,0.0469,117.009,-6.163,0.102,0.557
Liam Payne,Strip That Down,FALSE,2017,1,0.0545,106.028,-6.163,0.142,0.355
One Direction,Best Song Ever,FALSE,2013,76,0.0465,118.491,-6.164,0.00963,0.902
Donell Jones,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",TRUE,1999,63,0.0844,103.032,-6.166,0.0402,0.868
Fergie,Clumsy,FALSE,2006,58,0.131,184.009,-6.166,0.428,0.0923
John Newman,Love Me Again,FALSE,2013,74,0.0441,126.03,-6.17,0.0297,0.78
Kings of Leon,Sex on Fire,FALSE,2008,80,0.054,153.398,-6.175,0.033,0.485
Beyoncé,Crazy In Love (feat. Jay-Z),FALSE,2003,76,0.226,99.165,-6.176,0.0958,0.717
Kelly Clarkson,Because of You,FALSE,2004,71,0.0313,139.92,-6.183,0.0541,0.532
Sugababes,Too Lost In You,FALSE,2003,58,0.0287,98.014,-6.197,0.0391,0.777
Shayne Ward,That's My Goal,FALSE,2006,1,0.0336,68.637,-6.203,0.0743,0.687
Ciara,Like a Boy,FALSE,2006,68,0.145,132.035,-6.209,0.0759,0.737
The Script,Hall of Fame (feat. will.i.am),FALSE,2012,78,0.0564,84.786,-6.209,0.244,0.68
David Guetta,Sexy Bitch (feat. Akon),TRUE,2010,75,0.0486,130.011,-6.211,0.654,0.0942
Jonas Brothers,Sucker,FALSE,2019,79,0.0588,137.958,-6.211,0.0131,0.163
Sebastian Ingrosso,Reload - Radio Edit,FALSE,2013,68,0.0521,128.045,-6.221,0.00385,0.237
David Guetta,Gettin' Over You (feat. Fergie & LMFAO),FALSE,2010,62,0.0816,129.944,-6.223,0.0717,0.376
Taylor Swift,Shake It Off,FALSE,2014,79,0.165,160.078,-6.223,0.0668,0.646
Nelly,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,FALSE,2016,52,0.295,87.025,-6.228,0.325,0.848
Lil Jon,Snap Yo Fingers,FALSE,2006,67,0.23,82.038,-6.229,0.00121,0.443
Tom Odell,Another Love,TRUE,2013,88,0.04,122.769,-6.235,0.155,0.836
Illy,Papercuts (feat. Vera Blue),FALSE,2016,51,0.249,191.863,-6.238,0.0752,0.558
Jagged Edge,Where the Party At (feat. Nelly),FALSE,2001,67,0.226,129.491,-6.239,0.31,0.86
Eminem,Like Toy Soldiers,TRUE,2004,48,0.359,79.178,-6.245,0.214,0.575
Stromae,Papaoutai,FALSE,2013,0,0.0859,116.019,-6.245,0.00234,0.323
Christina Aguilera,Candyman,FALSE,2006,66,0.23,172.976,-6.247,0.34,0.852
Justin Bieber,Sorry,FALSE,2015,80,0.045,99.945,-6.251,0.00188,0.344
One Direction,Steal My Girl,FALSE,2014,79,0.0347,77.217,-6.253,0.328,0.235
Taylor Swift,Style,FALSE,2014,77,0.0402,94.933,-6.253,0.328,0.235
Creed,Higher,FALSE,1999,69,0.0364,155.827,-6.254,5.15E-05,0.431
112,Peaches & Cream,FALSE,2001,63,0.334,203.862,-6.255,0.00277,0.768
Lauv,i'm so tired...,FALSE,2019,2,0.203,102.211,-6.257,0.0204,0.226
The Supermen Lovers,Starlight - Radio Edit,FALSE,2001,61,0.0373,127.487,-6.26,0.0839,0.65
Drake,Nice For What,TRUE,2018,77,0.0707,93.372,-6.26,0.811,0.852
Destiny's Child,Bootylicious,FALSE,2001,64,0.275,103.376,-6.261,0.0178,0.829
Route 94,My Love (feat. Jess Glynne),FALSE,2014,72,0.0492,119.976,-6.262,0.407,0.349
One Direction,Drag Me Down,FALSE,2015,79,0.0369,138.113,-6.275,0.434,0.437
Blue,One Love,FALSE,2002,60,0.0358,95.012,-6.277,0.00112,0.493
Avicii,Waiting For Love,FALSE,2015,79,0.0527,127.999,-6.279,0.0372,0.786
DJ Snake,Turn Down for What,FALSE,2013,70,0.156,100.014,-6.286,0.132,0.253
Avicii,Without You (feat. Sandro Cavazza),TRUE,2017,77,0.0428,133.993,-6.288,0.118,0.506
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),TRUE,2019,64,0.12,95.005,-6.294,0.000677,0.587
Disclosure,Latch,FALSE,2013,74,0.167,121.985,-6.298,0.0022,0.0694
Maroon 5,Animals,FALSE,2014,79,0.0898,189.868,-6.299,0.0143,0.12
Rae Sremmurd,Swang,TRUE,2016,75,0.0581,139.992,-6.304,0.161,0.467
Juanes,La Camisa Negra,FALSE,2004,70,0.0308,97.007,-6.306,0.0277,0.872
JAY-Z,Big Pimpin',TRUE,1999,69,0.14,138.083,-6.307,0.168,0.942
Dua Lipa,New Rules,FALSE,2017,61,0.0691,116.01,-6.312,0.163,0.168
Kelis,Milkshake,FALSE,2003,68,0.0439,112.968,-6.313,0.0202,0.877
Mabel,Mad Love,FALSE,2019,0,0.155,198.065,-6.319,0.697,0.443
